,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,language,question,answer_number
540,540,540,540,540,540,Spanish,"El iPhone de Brandon es cuatro veces más viejo que el iPhone de Ben. El iPhone de Ben es dos veces más viejo que el iPhone de Suzy. Si el iPhone de Suzy tiene 1 año, ¿cuántos años tiene el iPhone de Brandon?",8
541,541,541,541,541,541,Spanish,"El gran dragón, Perg, se sentó en lo alto del monte Farbo, escupiendo fuego a todo lo que se encontraba a una distancia de 1000 pies. Polly podía lanzar la jabalina de oro, la única arma conocida que podía matar al dragón, a una distancia de 400 pies, bien al alcance de las llamas del dragón. Pero cuando Polly tenía la piedra preciosa de zafiro, podía lanzar la jabalina tres veces más lejos que cuando no la tenía. ¿A qué distancia fuera del alcance de las llamas del dragón podría pararse Polly para poder golpear al dragón con la jabalina de oro teniendo la piedra preciosa?",200
542,542,542,542,542,542,Spanish,"La abuela Jones horneó 5 pasteles de manzana para el almuerzo de los bomberos. Cortó cada pastel en 8 porciones y colocó los cinco pasteles en la mesa del bufé para que los invitados se sirvan solos. Al final de la noche, después de que los invitados se sirvieran y comieran las porciones de pastel, quedaban 14 porciones. ¿Cuántas porciones se sirvieron los invitados?",26
543,543,543,543,543,543,Spanish,"Según la información nutricional, un paquete de papas fritas tiene 250 calorías por porción. Si una bolsa de 300 g tiene 5 porciones, ¿cuántos gramos puede comer si su objetivo diario de calorías es 2000 y ya ha consumido 1800 calorías?",48
544,544,544,544,544,544,Spanish,"Charlie quiere vender velas de cera de abeja. Por cada libra de cera de abeja, puede elaborar 10 velas cónicas. Una libra de cera de abeja y los pabilos cuestan $10,00 en suministros. Si vende cada vela a $2,00, ¿cuál será su ganancia neta al elaborar y vender 20 velas?",20
545,545,545,545,545,545,Spanish,"Meredith es una bloguera independiente que escribe sobre temas de salud y hace entregas a sus clientes a diario como trabajo permanente. Un artículo del blog lleva un promedio de 4 horas entre la investigación y la elaboración. La semana pasada, Meredith escribió 5 artículos el lunes y 2/5 veces más de artículos el martes que el lunes. El miércoles, escribió el doble de los artículos que redactó el martes. Calcule la cantidad total de horas que Meredith dedicó a los artículos durante los tres días.",104
546,546,546,546,546,546,Spanish,"Candice puso 80 notas adhesivas en su bolso antes de irse a su trabajo en la cafetería. En el camino, se detuvo en la tienda y compró un paquete de notas adhesivas. En el trabajo, colocó una sola nota adhesiva en cada una de las 220 tazas de café diferentes. Si le quedan 23 notas adhesivas en total, ¿cuántas notas adhesivas había en el paquete que compró?",163
547,547,547,547,547,547,Spanish,John compra el doble de corbatas rojas que de corbatas azules. Las corbatas rojas cuestan un 50 % más que las corbatas azules. Gastó $200 en corbatas azules que costaron $40 cada una. ¿Cuánto gastó en corbatas?,800
548,548,548,548,548,548,Spanish,Tracy usó un trozo de alambre de 4 pies de largo para sujetar las plantas de tomate en la huerta. Cortó el alambre en trozos de 6 pulgadas de largo. ¿Cuántos trozos obtuvo?,8
549,549,549,549,549,549,Spanish,"Richard vive en un edificio de apartamentos de 15 plantas. En cada planta, hay 8 unidades y las 3/4 partes del edificio están ocupadas. ¿Cuál es la cantidad total de unidades desocupadas en el edificio?",30
550,550,550,550,550,550,Spanish,Lloyd tiene una granja avícola. Las gallinas ponen 252 huevos por día y él los vende a $2 la docena. ¿Cuánto gana Lloyd por semana con la venta de huevos?,294
551,551,551,551,551,551,Spanish,"La embarcación de Tom puede recorrer 10 millas por hora. Tom navega desde la 1 p. m. hasta las 4 p. m. A la vuelta, navega a una velocidad de 6 mph. ¿Cuánto tiempo le lleva regresar?",5
552,552,552,552,552,552,Spanish,"La bolsa de libros de Uriah se está poniendo demasiado pesada para él. Necesita sacar 15 libras de su interior. Sus revistas de historietas pesan 1/4 de libra cada una y sus juguetes pesan 1/2 libra cada uno. Si saca 30 revistas de historietas, ¿cuántos juguetes deberá quitar?",15
553,553,553,553,553,553,Spanish,"Un mecánico cobra diferentes tarifas para reparar los neumáticos de camiones y automóviles. Por cada neumático de camión que repare, el mecánico cobrará $60 y por cada neumático de automóvil que repare, el mecánico cobrará $40. El jueves, el mecánico repara 6 neumáticos de camión y 4 neumáticos de automóvil. El viernes, el mecánico repara 12 neumáticos de automóvil y ninguno de camión. ¿Cuántos más ingresos obtuvo el mecánico el día con mayores ingresos?",40
554,554,554,554,554,554,Spanish,"Las hermanas Doubtfire están conduciendo a su casa con 7 gatitos que adoptaron en el refugio de animales local cuando su madre las llama para avisarles que sus dos gatas domésticas acaban de tener gatitos. Les dice que Patchy, la primera gata, ha tenido tres veces la cantidad de gatitos adoptados, mientras que Trixie, la otra gata, ha tenido 12. ¿Cuántos gatitos tiene ahora la familia Doubtfire?",40
555,555,555,555,555,555,Spanish,"Jean tiene 30 paletas. Jean come 2 de las paletas. Con las paletas que sobran, Jean quiere envasar 2 paletas en una bolsa. ¿Cuántas bolsas puede llenar Jean?",14
556,556,556,556,556,556,Spanish,"Peter planea ir al cine esta semana. Siempre compra una entrada de $7 y palomitas de maíz por $7. Si tiene 42 dólares para la semana, ¿cuántas veces puede ir al cine?",3
557,557,557,557,557,557,Spanish,"Un puente de madera no puede soportar más de 5000 libras. Un camión de reparto lleno de cajas idénticas, cada una de 15 libras de peso, cruzará el puente. El peso combinado del conductor y el camión vacío es 3755 libras. ¿Cuál es la cantidad máxima de cajas que se puede cargar en el camión sin exceder el límite de peso del puente?",83
558,558,558,558,558,558,Spanish,"Stephen hizo un pedido en línea de comestibles. La factura final fue de $40,00. Dado que el pedido se hizo a través de un servicio de entregas, le añadieron una tarifa del 25 % sobre el total final y le cobraron $3,00 por gastos de envío. Stephen también agregó una propina de $4,00. Después de las tarifas extra, ¿cuál fue el precio final de la compra de comestibles de Stephen?",57
559,559,559,559,559,559,Spanish,Un arbusto de frambuesas tiene 6 racimos con 20 frutas cada uno y 67 frutas individuales desparramadas por el arbusto. ¿Cuántas frambuesas hay en total?,187
560,560,560,560,560,560,Spanish,"Una canasta contiene 25 naranjas, de las cuales 1 está en mal estado, el 20 % no ha madurado, 2 son agrias y el resto está en buen estado. ¿Cuántas naranjas en buen estado hay?",17
561,561,561,561,561,561,Spanish,"Janet compra un broche para su hija. Paga $500 por el material para fabricarlo y luego otros $800 para el joyero que lo elaborará. Luego, paga el 10 % del total para asegurarlo. ¿Cuánto pagó?",1430
562,562,562,562,562,562,Spanish,"Si Marcy trabaja para la misma empresa durante 40 años, recibe una pensión anual de $50 000/año. A partir de los 20 años, tiene derecho al 5 % del valor de la pensión por año. Si renuncia después de 30 años, ¿cuál será su pensión anual?",25000
563,563,563,563,563,563,Spanish,"Aleena se suscribió a un servicio de streaming que le cobra $140 por mes. Si la empresa de streaming le cobró el monto inicial por la primera mitad del año y luego le cobró un 10 % menos de dinero en la otra mitad del año, calcule el monto total que ella habrá pagado al final del año por el servicio de streaming.",1596
564,564,564,564,564,564,Spanish,Sophia está pensando en hacer un viaje en automóvil por la carretera y quisiera saber qué distancia puede recorrer con un solo tanque de gasolina. Ha recorrido 100 millas desde que llenó el tanque por última vez y debió ponerle 4 galones de gasolina para volver a llenarlo. El manual del propietario de su automóvil dice que en el tanque entran 12 galones de gasolina. ¿Cuántas millas puede hacer Sophia con un solo tanque de gasolina?,300
565,565,565,565,565,565,Spanish,Jim pasa 2 horas mirando televisión y luego decide irse a la cama a leer durante la mitad de ese tiempo. Hace esto 3 veces a la semana. ¿Cuántas horas pasa mirando televisión y leyendo al cabo de 4 semanas?,36
566,566,566,566,566,566,Spanish,"Hay cuatro escuelas compitiendo en un torneo de baloncesto. Cada escuela ha enviado un equipo de baloncesto femenino y un equipo de baloncesto masculino, y cada equipo está conformado por 5 jugadores. Además, cada escuela ha enviado un entrenador para cada equipo. En total, ¿cuántas personas han enviado todas las escuelas?",48
567,567,567,567,567,567,Spanish,"Un cazador de tesoros encontró un cofre escondido lleno de gemas. Había 175 diamantes, 35 rubíes menos que los diamantes y dos veces la cantidad de esmeraldas que de rubíes. ¿Cuántas gemas había en el cofre?",595
568,568,568,568,568,568,Spanish,"En la escuela del Dr. Wertz, hay el doble de niños que de niñas. Si hay 60 niñas y 5 estudiantes para cada maestro, ¿cuántos maestros hay?",36
569,569,569,569,569,569,Spanish,"Bailey comienza con una determinada cantidad de dinero. Luego, recibe una mesada semanal de $5 durante 8 semanas. Si al final de las 8 semanas tiene $100 en total, ¿con cuánto dinero comenzó Bailey?",60
570,570,570,570,570,570,Spanish,"Judy enseña 5 clases de baile, todos los días de la semana y 8 clases los sábados. Si en cada clase hay 15 alumnos y ella cobra $15,00 por alumno, ¿cuánto dinero recauda en 1 semana?",7425
571,571,571,571,571,571,Spanish,Kelian tiene dos recetas para preparar platos: una tiene 20 instrucciones y la segunda tiene el doble de instrucciones que la primera. ¿Cuántas instrucciones tiene que leer Kelian para preparar los dos platos?,60
572,572,572,572,572,572,Spanish,"Tommy está recaudando fondos para su organización benéfica vendiendo brownies a $3 la porción y tartas de queso a $4 la porción. Si Tommy vende 43 brownies y 23 porciones de tarta de queso, ¿cuánto dinero recauda?",221
573,573,573,573,573,573,Spanish,"Shiela compró cinco teléfonos celulares a $150 cada uno, en 3 cuotas mensuales. Se le cargará un interés del 2 % a cada unidad. ¿Cuánto pagará Shiela cada mes durante 3 meses?",255
574,574,574,574,574,574,Spanish,"Artie tiene un puesto de flores en el Mercado de Agricultores. Vende tres variedades de flores: caléndulas, petunias y begonias. Habitualmente vende las caléndulas a $2,74 por maceta, las petunias a $1,87 por maceta y las begonias a $2,12 por maceta. Artie hoy no tiene nada de cambio, por lo que ha decidido redondear todos los precios al dólar más cercano. Si Artie vende 12 macetas de caléndulas, 9 macetas de petunias y 17 macetas de begonias, ¿cuánto dinero obtendrá?",88
575,575,575,575,575,575,Spanish,"Luke pasa el tiempo en la playa construyendo castillos de arena. Con el tiempo advierte que cada planta de un castillo de arena tendrá la mitad de la superficie en pies cuadrados que el nivel de abajo. Si construye un castillo de arena de 4 plantas, en el que la planta superior tiene una superficie de 16 pies cuadrados, ¿cuál será la superficie en pies cuadrados promedio de una planta?",60
576,576,576,576,576,576,Spanish,"Cecilia acaba de comprar un cachorro nuevo. Según el veterinario, ella tiene que alimentar al cachorro con 1 taza de alimento para perros todos los días durante los primeros 180 días. Luego, tiene que alimentar al cachorro con 2 tazas de alimento para perros todos los días por el resto de su vida. Si una bolsa de alimento para perros contiene 110 tazas, ¿cuántas bolsas de alimento para perros usará Cecilia durante el primer año?",5
577,577,577,577,577,577,Spanish,"Si Raymond lava la mitad de la ropa que Sarah, y Sarah lava 4 veces más de ropa que David, calcule la diferencia en la cantidad de ropa que lavan Raymond y David si Sarah lava 400 libras de ropa.",100
578,578,578,578,578,578,Spanish,"Vincent puede comprar flores en ramos de 3 unidades por $2,50 o en ramos de 2 unidades por $1. ¿Cuánto dinero ahorra si compra 18 flores al mejor precio?",6
579,579,579,579,579,579,Spanish,"John adopta un perro. Lleva al perro al peluquero, que le cuesta $100. El peluquero le ofrece un 30 % de descuento por ser cliente nuevo. ¿Cuánto cuesta el servicio de peluquería?",70
580,580,580,580,580,580,Spanish,"Dos niñas recibieron, cada una, 1/6 de los 24 litros de agua. Luego, un niño recibió 6 litros de agua. ¿Cuántos litros de agua sobraron?",10
581,581,581,581,581,581,Spanish,"Charlie tenía 10 pegatinas. Compró 21 pegatinas en una tienda del centro comercial y le regalaron 23 pegatinas para su cumpleaños. Luego, Charlie le dio 9 de las pegatinas a su hermana y usó 28 para decorar una tarjeta de felicitación. ¿Cuántas pegatinas le quedan a Charlie?",17
582,582,582,582,582,582,Spanish,Grace pesa 125 libras. Alex pesa 2 libras menos que 4 veces el peso de Grace. ¿Cuáles son sus pesos combinados en libras?,623
583,583,583,583,583,583,Spanish,Dan planta 3 rosales. Cada rosal tiene 25 rosas. Cada rosa tiene 8 espinas. ¿Cuántas espinas hay en total?,600
584,584,584,584,584,584,Spanish,Un equipo de fútbol americano jugó 22 partidos. Ganó 8 más de los que perdió. ¿Cuántos partidos ganó?,15
585,585,585,585,585,585,Spanish,Gene está cosiendo un edredón con viejas camisetas que ha traído de recuerdo. Tiene una camiseta de cada vacación que ha hecho. Cada camiseta es un bloque del edredón. Cada fila está hecha de bloques de diferentes años de vacaciones. Gene va cuatro veces de vacaciones al año y lo hace desde que tenía 23 años. Ahora tiene 34. ¿Cuántos bloques del edredón tiene en total?,44
